Number of Iterations: 191
X Poses,Y Poses
Iteration 11,"[[-1.3131840796019911, -0.8317391304347823, -1.0101428571428572, 0.5866167023554623, 0.29328467153284765], [-0.3982587064676615, -0.5454347826086957, 0.5422857142857149, 0.3670235546038545, -0.5651094890510945]]"
Iteration 12,"[[-1.3121287128712884, -0.828354978354978, -1.0086894586894588, 0.587781350482317, 0.29582723279648704], [-0.39876237623762356, -0.5445887445887446, 0.5430199430199436, 0.36655948553054674, -0.5655197657393846]]"
Iteration 13,"[[-1.3101485148514862, -0.8238197424892699, -1.0099431818181819, 0.587781350482317, 0.29955882352941265], [-0.4009900990099008, -0.5459227467811159, 0.5420454545454552, 0.36655948553054674, -0.5655882352941172]]"
Iteration 14,"[[-1.3086206896551735, -0.8221030042918449, -1.0084985835694051, 0.589817792068598, 0.2992625368731573], [-0.39901477832512294, -0.5467811158798284, 0.5426345609065162, 0.3651661307609862, -0.5661504424778756]]"
Iteration 15,"[[-1.307843137254903, -0.8181623931623926, -1.0070621468926553, 0.5909871244635213, 0.3017011834319537], [-0.40098039215686254, -0.5465811965811965, 0.5430790960451983, 0.3648068669527899, -0.5659023668639048]]"
Iteration 16,"[[-1.3068292682926843, -0.8148936170212762, -1.0070621468926553, 0.5919441460794864, 0.30340740740740846], [-0.4017073170731705, -0.5444680851063829, 0.5430790960451983, 0.365091299677766, -0.5657037037037033]]"
Iteration 17,"[[-1.305582524271846, -0.8125531914893613, -1.0056338028169014, 0.5935553168635896, 0.3035661218424974], [-0.40121359223300945, -0.5463829787234041, 0.5433802816901414, 0.3639634801288938, -0.5656760772659728]]"
Iteration 18,"[[-1.304106280193238, -0.809745762711864, -1.0056338028169014, 0.5935553168635896, 0.30618479880775074], [-0.39951690821256014, -0.5459745762711864, 0.5433802816901414, 0.3639634801288938, -0.5666169895678088]]"
Iteration 19,"[[-1.303365384615386, -0.8046218487394953, -1.0042134831460674, 0.5944683136412481, 0.3098200899550236], [-0.40168269230769205, -0.5451680672268906, 0.5435393258426972, 0.36315789473684223, -0.5671664167916037]]"
Iteration 20,"[[-1.3011904761904778, -0.7999999999999996, -1.0028011204481793, 0.5956451612903247, 0.3123308270676702], [-0.40238095238095206, -0.5453781512605042, 0.5435574229691883, 0.36295698924731196, -0.5673684210526312]]"
Iteration 21,"[[-1.2997630331753571, -0.7958333333333328, -1.0028011204481793, 0.5956451612903247, 0.3161631419939589], [-0.40094786729857784, -0.5456249999999998, 0.5435574229691883, 0.36295698924731196, -0.5680513595166158]]"
Iteration 22,"[[-1.2997630331753571, -0.79356846473029, -1.0009749303621172, 0.5975268817204323, 0.3173748103186659], [-0.40094786729857784, -0.545850622406639, 0.542061281337048, 0.36188172043010763, -0.5690440060698023]]"
Iteration 23,"[[-1.2962616822429924, -0.787916666666666, -1.0009749303621172, 0.5975268817204323, 0.31986301369863146], [-0.40093457943925204, -0.5479166666666667, 0.542061281337048, 0.36188172043010763, -0.5690258751902584]]"
Iteration 24,"[[-1.2943661971831002, -0.7820987654320981, -1.0019337016574583, 0.5987082884822412, 0.32503828483920505], [-0.4086854460093894, -0.5436213991769547, 0.5397790055248626, 0.3617868675995696, -0.5702143950995402]]"
Iteration 25,"[[-1.2948113207547185, -0.7809426229508191, -1.0010989010989009, 0.5998922413793126, 0.3263036809815965], [-0.41108490566037703, -0.5434426229508197, 0.5381868131868138, 0.3617456896551725, -0.5703220858895701]]"
Iteration 26,"[[-1.2922897196261698, -0.7766393442622944, -0.9983606557377047, 0.6010248112189883, 0.3302003081664114], [-0.4102803738317754, -0.544672131147541, 0.5382513661202192, 0.36111111111111127, -0.571725731895223]]"
Iteration 27,"[[-1.291395348837211, -0.7732653061224484, -0.9955163043478258, 0.6033513513513538, 0.33284389489953786], [-0.4116279069767439, -0.5418367346938775, 0.5387228260869571, 0.36054054054054074, -0.5726429675425034]]"
Iteration 28,"[[-1.2891705069124442, -0.768571428571428, -0.9955163043478258, 0.6033513513513538, 0.33534883720930386], [-0.41221198156682004, -0.5426530612244899, 0.5387228260869571, 0.36054054054054074, -0.5726356589147282]]"
Iteration 29,"[[-1.2878440366972495, -0.7654471544715442, -0.9927027027027024, 0.6056879739978355, 0.3379471228615879], [-0.4114678899082566, -0.542479674796748, 0.5389189189189195, 0.3600758396533046, -0.5732503888024878]]"
Iteration 30,"[[-1.2863013698630155, -0.7615853658536582, -0.9900804289544232, 0.6080347448425648, 0.3406396255850249], [-0.4123287671232874, -0.5416666666666666, 0.537533512064344, 0.3597176981541804, -0.5744929797191883]]"
Iteration 31,"[[-1.2841628959276037, -0.7546370967741933, -0.9900804289544232, 0.6080260303687658, 0.34536163522012736], [-0.41334841628959246, -0.540725806451613, 0.537533512064344, 0.35905639913232124, -0.5756289308176096]]"
Iteration 32,"[[-1.2835585585585605, -0.7502016129032256, -0.9868351063829783, 0.610380434782611, 0.34779179810725713], [-0.4159909909909907, -0.5431451612903225, 0.5359042553191496, 0.35880434782608717, -0.5749999999999996]]"
Iteration 33,"[[-1.2810267857142876, -0.7463709677419355, -0.985411140583554, 0.6115342763873799, 0.35055379746835597], [-0.4151785714285711, -0.5411290322580646, 0.5363395225464198, 0.35843307943416775, -0.5765822784810123]]"
Iteration 34,"[[-1.278982300884958, -0.7403614457831327, -0.985411140583554, 0.6115342763873799, 0.35437201907790294], [-0.41659292035398193, -0.5409638554216868, 0.5363395225464198, 0.35843307943416775, -0.5767090620031793]]"
Iteration 35,"[[-1.277533039647579, -0.7374, -0.9839947089947085, 0.6126906318082811, 0.3570175438596506], [-0.41541850220264287, -0.5408000000000001, 0.5366402116402124, 0.35811546840958625, -0.5775119617224876]]"
Iteration 36,"[[-1.2765350877193002, -0.7348000000000002, -0.9825857519788913, 0.6138495092693589, 0.35822683706070435], [-0.4162280701754382, -0.5418000000000001, 0.5368073878627976, 0.3578516902944386, -0.5770766773162935]]"
Iteration 37,"[[-1.2753275109170326, -0.730357142857143, -0.9825857519788913, 0.6138495092693589, 0.3621187800963096], [-0.41615720524017435, -0.5412698412698412, 0.5368073878627976, 0.3578516902944386, -0.5776886035312997]]"
Iteration 38,"[[-1.2726086956521758, -0.7259920634920637, -0.9822834645669285, 0.615027322404374, 0.3651929260450175], [-0.41956521739130404, -0.538888888888889, 0.5358267716535441, 0.3583060109289619, -0.5782958199356908]]"
Iteration 39,"[[-1.2700431034482778, -0.7207509881422927, -0.9808900523560203, 0.6161925601750571, 0.369143780290793], [-0.41874999999999973, -0.5385375494071146, 0.5357329842931945, 0.3581509846827135, -0.579321486268174]]"
Iteration 40,"[[-1.2688841201716756, -0.7175196850393702, -0.9796344647519576, 0.6161925601750571, 0.37321428571428705], [-0.41888412017167354, -0.5372047244094489, 0.5347258485639694, 0.3581509846827135, -0.5813311688311684]]"
Iteration 41,"[[-1.2659574468085124, -0.7125984251968506, -0.977662337662337, 0.6173603504928831, 0.3772430668841774], [-0.4165957446808508, -0.5395669291338583, 0.533246753246754, 0.3580503833515884, -0.5827895595432295]]"
Iteration 42,"[[-1.2652542372881375, -0.7086274509803925, -0.9762953367875641, 0.6185307017543884, 0.37978723404255443], [-0.4186440677966099, -0.5388235294117647, 0.5329015544041459, 0.35800438596491246, -0.582651391162029]]"
Iteration 43,"[[-1.2632352941176488, -0.7039215686274513, -0.9734536082474219, 0.6208241758241783, 0.3824302134646974], [-0.42016806722689054, -0.5372549019607844, 0.533505154639176, 0.3573626373626375, -0.5832512315270932]]"
Iteration 44,"[[-1.2604166666666683, -0.6990196078431375, -0.9710256410256403, 0.6222466960352446, 0.3862438220757837], [-0.41833333333333306, -0.5425490196078431, 0.5333333333333341, 0.3573237885462557, -0.5827018121911034]]"
Iteration 45,"[[-1.2604166666666683, -0.695542635658915, -0.9682397959183665, 0.6245584988962497, 0.3901490066225177], [-0.41833333333333306, -0.5420542635658915, 0.5335459183673477, 0.356843267108168, -0.5831125827814566]]"
Iteration 46,"[[-1.2557377049180343, -0.6901960784313729, -0.9669211195928744, 0.6257458563535936, 0.3915422885572152], [-0.4188524590163932, -0.5415686274509803, 0.5328244274809167, 0.35696132596685104, -0.5839966832504143]]"
Iteration 47,"[[-1.2551020408163283, -0.6845703125000003, -0.963888888888888, 0.6280730897009992, 0.39550000000000124], [-0.421020408163265, -0.5408203125, 0.5313131313131321, 0.3566445182724255, -0.5847499999999995]]"
Iteration 48,"[[-1.2551020408163283, -0.6812741312741316, -0.9624685138539033, 0.6292128603104238, 0.39949748743718727], [-0.421020408163265, -0.5389961389961391, 0.5318639798488672, 0.35620842572062106, -0.5857621440536009]]"
Iteration 49,"[[-1.2536734693877565, -0.6772030651340998, -0.9617794486215528, 0.6303551609323, 0.40353535353535497], [-0.4222448979591834, -0.5379310344827587, 0.5312030075187977, 0.3558268590455052, -0.5870370370370367]]"
Iteration 50,"[[-1.2506048387096786, -0.6715384615384618, -0.9617794486215528, 0.630944444444447, 0.405817875210794], [-0.4243951612903223, -0.5336538461538463, 0.5312030075187977, 0.356277777777778, -0.5878583473861717]]"
Iteration 51,"[[-1.2500000000000013, -0.6675000000000002, -0.9597256857855351, 0.6314031180400916, 0.40988175675675814], [-0.42670682730923665, -0.533653846153846, 0.5302992518703249, 0.3569042316258354, -0.5880912162162157]]"
Iteration 52,"[[-1.2470119521912364, -0.6636538461538463, -0.9583333333333321, 0.6325529542920874, 0.41254237288135737], [-0.4245019920318722, -0.5357692307692307, 0.530472636815921, 0.35663322185061336, -0.5886440677966097]]"
Iteration 53,"[[-1.2448616600790527, -0.6590384615384615, -0.9569478908188573, 0.6332960893854774, 0.41621392190152945], [-0.4254940711462448, -0.534423076923077, 0.5305210918114152, 0.3572625698324025, -0.5890492359932085]]"
Iteration 54,"[[-1.2432806324110686, -0.6553639846743293, -0.9567901234567888, 0.6344519015659981, 0.41890971039182423], [-0.4294466403162053, -0.5316091954022989, 0.529506172839507, 0.35710290827740515, -0.5899488926746163]]"
Iteration 55,"[[-1.2417322834645683, -0.6496197718631176, -0.9564039408866982, 0.6344519015659981, 0.42427101200686257], [-0.42814960629921234, -0.5330798479087453, 0.5282019704433505, 0.35710290827740515, -0.591337907375643]]"
Iteration 56,"[[-1.2392578125000013, -0.6448669201520909, -0.9537990196078419, 0.6356103023516264, 0.42827586206896706], [-0.4279296874999997, -0.5357414448669201, 0.527083333333334, 0.3569988801791716, -0.5920689655172411]]"
Iteration 57,"[[-1.2383268482490286, -0.6414772727272723, -0.9524449877750598, 0.6366442199775559, 0.43160621761658186], [-0.4289883268482487, -0.5321969696969697, 0.5267726161369201, 0.3576879910213246, -0.5930915371329876]]"
Iteration 58,"[[-1.2361003861003876, -0.6358490566037729, -0.9510975609756084, 0.6389763779527585, 0.43422876949740186], [-0.4297297297297295, -0.530377358490566, 0.5263414634146348, 0.35793025871766054, -0.5929809358752163]]"
Iteration 59,"[[-1.2348076923076936, -0.6325187969924806, -0.948300970873785, 0.6404063205417635, 0.43854166666666816], [-0.4294230769230767, -0.531390977443609, 0.5268203883495153, 0.35835214446952623, -0.5929687499999997]]"
Iteration 60,"[[-1.2337164750957867, -0.6290262172284636, -0.9455314009661822, 0.6436013590034003, 0.4401739130434798], [-0.4298850574712641, -0.5312734082397005, 0.5270531400966191, 0.3582106455266141, -0.5920869565217388]]"
Iteration 61,"[[-1.2328244274809173, -0.6246268656716408, -0.9418465227817732, 0.6460795454545483, 0.4443280977312406], [-0.4311068702290074, -0.5309701492537314, 0.5260191846522788, 0.35846590909090936, -0.5925828970331585]]"
Iteration 62,"[[-1.2306818181818195, -0.6199626865671632, -0.9404306220095681, 0.6466400911161759, 0.4482517482517498], [-0.43219696969696947, -0.5296641791044776, 0.5266746411483261, 0.3588838268792713, -0.5930069930069926]]"
Iteration 63,"[[-1.2294339622641524, -0.6156133828996273, -0.9397374701670631, 0.6466400911161759, 0.45237258347979065], [-0.432075471698113, -0.5289962825278811, 0.5255369928400961, 0.3588838268792713, -0.5949033391915638]]"
Iteration 64,"[[-1.2267790262172298, -0.6100371747211886, -0.9378859857482172, 0.647776510832386, 0.4565371024734998], [-0.4312734082397001, -0.5282527881040893, 0.5248218527315922, 0.3584378563283925, -0.5972614840989395]]"
Iteration 65,"[[-1.2245353159851315, -0.6065298507462678, -0.9364928909952595, 0.6486285714285742, 0.45865724381625594], [-0.4319702602230481, -0.528358208955224, 0.5252369668246453, 0.3588571428571431, -0.5969081272084802]]"
Iteration 66,"[[-1.2238888888888904, -0.6026022304832706, -0.9351063829787222, 0.6497711670480577, 0.46134751773049804], [-0.43407407407407383, -0.5262081784386616, 0.5255319148936177, 0.35852402745995443, -0.5973404255319146]]"
Iteration 67,"[[-1.2226937269372706, -0.600371747211895, -0.9337264150943385, 0.6509163802978265, 0.4626998223801082], [-0.43413284132841307, -0.5260223048327137, 0.525707547169812, 0.35824742268041265, -0.5976909413854349]]"
Iteration 68,"[[-1.2201465201465216, -0.5960966542750923, -0.9323529411764695, 0.6517816091954052, 0.46651865008881155], [-0.43369963369963344, -0.5256505576208179, 0.5257647058823537, 0.35954022988505774, -0.5976021314387208]]"
Iteration 69,"[[-1.2180000000000013, -0.5905555555555551, -0.9309859154929567, 0.6540898617511549, 0.4692513368983973], [-0.43472727272727246, -0.5205555555555554, 0.5257042253521134, 0.359619815668203, -0.5989304812834222]]"
Iteration 70,"[[-1.2180000000000013, -0.5884191176470585, -0.9296252927400459, 0.6552540415704416, 0.47232142857143017], [-0.43472727272727246, -0.5176470588235293, 0.5255269320843098, 0.3602193995381065, -0.5999999999999996]]"
Iteration 71,"[[-1.2168478260869577, -0.5841240875912408, -0.9282710280373823, 0.655960648148151, 0.4775089605734782], [-0.4349637681159418, -0.5120437956204379, 0.5252336448598137, 0.36105324074074097, -0.6028673835125444]]"
Iteration 72,"[[-1.2133574007220227, -0.5797445255474455, -0.9282558139534877, 0.6562064965197244, 0.4819569120287268], [-0.437003610108303, -0.5122262773722629, 0.5239534883720937, 0.36212296983758724, -0.6033213644524235]]"
Iteration 73,"[[-1.2133574007220227, -0.5773550724637683, -0.9255787037037031, 0.6585465116279098, 0.4845945945945961], [-0.437003610108303, -0.5152173913043478, 0.5228009259259266, 0.36232558139534904, -0.6021621621621618]]"
Iteration 74,"[[-1.2112903225806464, -0.573636363636364, -0.9242494226327939, 0.6597206053550668, 0.48592057761733004], [-0.4383512544802865, -0.5156363636363637, 0.5220554272517328, 0.362514551804424, -0.6017148014440431]]"
Iteration 75,"[[-1.2101785714285724, -0.5689530685920584, -0.9228110599078336, 0.6608391608391637, 0.48992740471869484], [-0.43874999999999975, -0.5180505415162455, 0.5230414746543786, 0.3618298368298371, -0.6009074410163336]]"
Iteration 76,"[[-1.2087188612099655, -0.5646953405017928, -0.9213793103448271, 0.6614754098360685, 0.49564428312159836], [-0.4379003558718859, -0.5200716845878136, 0.5239080459770121, 0.3635245901639347, -0.5992740471869326]]"
Iteration 77,"[[-1.2078014184397174, -0.5572695035461002, -0.9194508009153313, 0.6633802816901437, 0.5015539305301658], [-0.43900709219858136, -0.5189716312056738, 0.5234553775743713, 0.3633802816901411, -0.5999999999999998]]"
Iteration 78,"[[-1.205477031802121, -0.5461672473867606, -0.9181818181818177, 0.6656470588235323, 0.5112962962962974], [-0.44257950530035317, -0.5073170731707318, 0.5220454545454553, 0.36311764705882377, -0.6064814814814813]]"
Iteration 79,"[[-1.2028070175438605, -0.5442105263157905, -0.9167800453514734, 0.6659787735849086, 0.5128465804066554], [-0.44175438596491207, -0.5085964912280703, 0.5225623582766447, 0.3636792452830191, -0.6062846580406652]]"
Iteration 80,"[[-1.2028070175438605, -0.5433333333333343, -0.9144469525959363, 0.6678698224852101, 0.5136531365313663], [-0.44175438596491207, -0.5085964912280703, 0.5220090293453731, 0.36443786982248544, -0.605811808118081]]"
Iteration 81,"[[-1.2005226480836246, -0.5409893992932872, -0.9116853932584266, 0.6701660735468595, 0.5136531365313663], [-0.44233449477351894, -0.5084805653710247, 0.5224719101123602, 0.363819691577699, -0.605811808118081]]"
Iteration 82,"[[-1.1986159169550181, -0.5382562277580081, -0.9103139013452911, 0.671462544589777, 0.513720073664826], [-0.4442906574394462, -0.5069395017793594, 0.5225336322869962, 0.3642687277051132, -0.6050644567219151]]"
Iteration 83,"[[-1.1986159169550181, -0.5382562277580081, -0.9089485458612971, 0.6726190476190506, 0.513720073664826], [-0.4442906574394462, -0.5069395017793594, 0.5224832214765107, 0.3641071428571431, -0.6050644567219151]]"
Iteration 84,"[[-1.1960481099656366, -0.5366906474820153, -0.9051111111111108, 0.6744324970131451, 0.5147977941176479], [-0.44381443298969053, -0.5102517985611512, 0.5212222222222229, 0.3648745519713264, -0.6046874999999998]]"
Iteration 85,"[[-1.193856655290103, -0.5342391304347835, -0.9037694013303766, 0.6762275449101826, 0.5141284403669734], [-0.44470989761092145, -0.5097826086956522, 0.520842572062085, 0.36538922155688647, -0.6036697247706418]]"
Iteration 86,"[[-1.193856655290103, -0.5259717314487639, -0.9011037527593816, 0.6778580024067419, 0.5250925925925932], [-0.44470989761092145, -0.49964664310954054, 0.5197571743929367, 0.3673285198555959, -0.609259259259259]]"
Iteration 87,"[[-1.192687074829933, -0.5184027777777782, -0.9011037527593816, 0.6790361445783163, 0.5318691588785053], [-0.4448979591836733, -0.49548611111111107, 0.5197571743929367, 0.367530120481928, -0.6112149532710277]]"
Iteration 88,"[[-1.1916949152542382, -0.5128865979381446, -0.9011037527593816, 0.6792874396135297, 0.5376172607879932], [-0.4457627118644066, -0.4936426116838488, 0.5197571743929367, 0.36884057971014517, -0.6110694183864913]]"
Iteration 89,"[[-1.1902027027027036, -0.508873720136519, -0.9011037527593816, 0.6806060606060637, 0.540525328330207], [-0.44476351351351334, -0.4943686006825939, 0.5197571743929367, 0.3705454545454548, -0.6090994371482172]]"
Iteration 90,"[[-1.1880872483221485, -0.5049657534246575, -0.8997797356828191, 0.6806060606060637, 0.5433145009416203], [-0.445973154362416, -0.4981164383561644, 0.519052863436124, 0.3705454545454548, -0.6082862523540488]]"
Iteration 91,"[[-1.1869565217391314, -0.5011986301369861, -0.899230769230769, 0.6802184466019447, 0.5469811320754724], [-0.44632107023411366, -0.502568493150685, 0.5179120879120885, 0.37141990291262167, -0.6066037735849055]]"
Iteration 92,"[[-1.1869565217391314, -0.5001706484641636, -0.8963894967177239, 0.6824817518248205, 0.5483931947069951], [-0.44632107023411366, -0.5042662116040956, 0.519693654266959, 0.3700729927007302, -0.6058601134215499]]"
Iteration 93,"[[-1.1860000000000008, -0.4952542372881353, -0.8949781659388644, 0.6833333333333365, 0.5533143939393947], [-0.4473333333333333, -0.49830508474576274, 0.5204148471615727, 0.3710622710622713, -0.6080492424242421]]"
Iteration 94,"[[-1.1837748344370869, -0.49050847457627067, -0.8921739130434779, 0.6856181150550827, 0.5559885931558943], [-0.44817880794701975, -0.49525423728813556, 0.5215217391304354, 0.37007343941248494, -0.6098859315589351]]"
Iteration 95,"[[-1.1825082508250833, -0.4871621621621616, -0.8893939393939391, 0.68726937269373, 0.560171102661598], [-0.4480198019801979, -0.49375, 0.5221861471861478, 0.37103321033210357, -0.6102661596958172]]"
Iteration 96,"[[-1.1814144736842114, -0.48265993265993207, -0.8859139784946234, 0.6907797029703001, 0.5633079847908755], [-0.44851973684210517, -0.49175084175084177, 0.5213978494623662, 0.37221534653465377, -0.609885931558935]]"
Iteration 97,"[[-1.1789215686274517, -0.4784511784511776, -0.883190578158458, 0.6941542288557245, 0.5650190114068452], [-0.4483660130718954, -0.4897306397306398, 0.5211991434689514, 0.3730099502487565, -0.6096007604562734]]"
Iteration 98,"[[-1.178175895765473, -0.4735785953177248, -0.8804904051172705, 0.6975655430711641, 0.5677480916030545], [-0.45016286644951137, -0.485953177257525, 0.5205756929637533, 0.3733458177278404, -0.6101145038167936]]"
Iteration 99,"[[-1.176785714285715, -0.471571906354514, -0.877813163481953, 0.7005018820577197, 0.5687619047619059], [-0.449512987012987, -0.4869565217391304, 0.5195329087048839, 0.3749058971141785, -0.6084761904761903]]"
Iteration 100,"[[-1.175566343042072, -0.4681666666666657, -0.877813163481953, 0.7005018820577197, 0.5714149139579361], [-0.44951456310679605, -0.48566666666666664, 0.5195329087048839, 0.3749058971141785, -0.6097514340344166]]"
Iteration 101,"[[-1.1745161290322588, -0.4634105960264891, -0.877813163481953, 0.7006918238993743, 0.5755747126436793], [-0.45016129032258057, -0.4826158940397352, 0.5195329087048839, 0.3763522012578619, -0.6103448275862066]]"
Iteration 102,"[[-1.1736334405144702, -0.45973597359735874, -0.877813163481953, 0.7000629722921946, 0.5794625719769686], [-0.45144694533762053, -0.4808580858085808, 0.5195329087048839, 0.37732997481108344, -0.6107485604606522]]"
Iteration 103,"[[-1.1723472668810295, -0.45559210526315685, -0.8773784355179701, 0.6996843434343466, 0.5845192307692321], [-0.45192926045016063, -0.4828947368421052, 0.5176532769556031, 0.378977272727273, -0.6108653846153842]]"
Iteration 104,"[[-1.1698083067092657, -0.4513157894736832, -0.8773784355179701, 0.6996843434343466, 0.5872586872586886], [-0.45159744408945673, -0.48371710526315786, 0.5176532769556031, 0.378977272727273, -0.6111969111969108]]"
Iteration 105,"[[-1.1687898089171982, -0.4470588235294109, -0.8773784355179701, 0.7010759493670916, 0.5898452611218582], [-0.452388535031847, -0.48137254901960785, 0.5176532769556031, 0.3798734177215192, -0.6104448742746612]]"
Iteration 106,"[[-1.1679365079365085, -0.44348534201954326, -0.8773784355179701, 0.7022208121827441, 0.59129593810445], [-0.45380952380952366, -0.4775244299674266, 0.5176532769556031, 0.3809010152284267, -0.6101547388781428]]"
Iteration 107,"[[-1.1658730158730164, -0.4394822006472487, -0.87837552742616, 0.7032401524777667, 0.5940776699029139], [-0.45460317460317445, -0.477831715210356, 0.5167721518987348, 0.3812579415501908, -0.6099999999999998]]"
Iteration 108,"[[-1.163406940063092, -0.43729641693811044, -0.8769473684210523, 0.70426751592357, 0.5944767441860478], [-0.4545741324921135, -0.478013029315961, 0.5176842105263164, 0.38133757961783454, -0.6093023255813951]]"
Iteration 109,"[[-1.1615987460815054, -0.43116883116883137, -0.8726987447698741, 0.7083974358974389, 0.597961165048545], [-0.4570532915360501, -0.47532467532467526, 0.5197698744769881, 0.3808333333333336, -0.6083495145631065]]"
Iteration 110,"[[-1.1615987460815054, -0.4288709677419357, -0.868503118503118, 0.7114046391752608, 0.6015564202334643], [-0.4570532915360501, -0.47387096774193543, 0.5208939708939715, 0.3805412371134023, -0.6092412451361865]]"
Iteration 111,"[[-1.1615987460815054, -0.4251602564102566, -0.8610882956878845, 0.7181168831168863, 0.6046875000000013], [-0.4570532915360501, -0.47596153846153844, 0.5196098562628343, 0.3802597402597406, -0.6084960937499997]]"
Iteration 112,"[[-1.1588785046728978, -0.4220257234726691, -0.8570408163265301, 0.7216339869281077, 0.6065302144249526], [-0.4560747663551401, -0.47588424437299043, 0.5182653061224496, 0.38215686274509836, -0.6079922027290444]]"
Iteration 113,"[[-1.156018518518519, -0.4156451612903229, -0.8570408163265301, 0.7220549738219926, 0.6087890625000012], [-0.4592592592592592, -0.4720967741935484, 0.5182653061224496, 0.3827879581151835, -0.6079101562499997]]"
Iteration 114,"[[-1.156018518518519, -0.4136217948717953, -0.8570408163265301, 0.7223097112860923, 0.6116210937500012], [-0.4592592592592592, -0.4690705128205128, 0.5182653061224496, 0.38412073490813675, -0.6083984374999997]]"
Iteration 115,"[[-1.156018518518519, -0.41162420382165643, -0.8570408163265301, 0.7236184210526346, 0.6128906250000011], [-0.4592592592592592, -0.46767515923566877, 0.5182653061224496, 0.3851315789473687, -0.6074218749999997]]"
Iteration 116,"[[-1.1523076923076927, -0.40780254777070074, -0.8581466395112011, 0.7236495388669332, 0.6157534246575355], [-0.45907692307692305, -0.4697452229299362, 0.5174134419551941, 0.38590250329380793, -0.6071428571428567]]"
Iteration 117,"[[-1.149085365853659, -0.40192307692307694, -0.8571138211382109, 0.7246701846965728, 0.6170588235294129], [-0.46082317073170725, -0.46762820512820513, 0.5166666666666673, 0.38627968337730895, -0.6077450980392152]]"
Iteration 118,"[[-1.1481762917933136, -0.4009584664536741, -0.8571283095723009, 0.7245046235138735, 0.6189215686274521], [-0.45942249240121574, -0.4685303514376997, 0.5177189409368641, 0.38712021136063435, -0.6067647058823525]]"
Iteration 119,"[[-1.1481762917933136, -0.3985714285714286, -0.8571283095723009, 0.7250993377483473, 0.6209803921568638], [-0.45942249240121574, -0.4665079365079365, 0.5177189409368641, 0.3884768211920533, -0.6066666666666662]]"
Iteration 120,"[[-1.1481762917933136, -0.3952830188679245, -0.8571283095723009, 0.7250993377483473, 0.6249506903353069], [-0.45942249240121574, -0.4658805031446541, 0.5177189409368641, 0.3884768211920533, -0.6078895463510845]]"
Iteration 121,"[[-1.142215568862276, -0.38926282051282046, -0.8564024390243897, 0.7252988047808794, 0.625049115913557], [-0.4600299401197604, -0.46698717948717955, 0.5167682926829275, 0.3899734395750335, -0.6061886051080546]]"
Iteration 122,"[[-1.142215568862276, -0.38694267515923564, -0.8564024390243897, 0.7250998668442106, 0.6282907662082526], [-0.4600299401197604, -0.46560509554140134, 0.5167682926829275, 0.3916111850865515, -0.6060903732809427]]"
Iteration 123,"[[-1.142215568862276, -0.3852848101265822, -0.8564024390243897, 0.7253004005340481, 0.631335952848724], [-0.4600299401197604, -0.4645569620253165, 0.5167682926829275, 0.39292389853137544, -0.6053045186640468]]"
Iteration 124,"[[-1.1412912912912916, -0.3830188679245283, -0.8576064908722104, 0.7256684491978637, 0.6335629921259854], [-0.4617117117117116, -0.46352201257861636, 0.5159229208924956, 0.39358288770053496, -0.6055118110236216]]"
Iteration 125,"[[-1.138208955223881, -0.3761006289308175, -0.8581983805668011, 0.7269436997319062, 0.6361932938856028], [-0.46582089552238803, -0.459119496855346, 0.5149797570850209, 0.39457104557640776, -0.6049309664694277]]"
Iteration 126,"[[-1.1354599406528192, -0.37318611987381695, -0.8581983805668011, 0.7269127516778549, 0.6377712031558197], [-0.46454005934718096, -0.46072555205047333, 0.5149797570850209, 0.3953691275167788, -0.6042406311637076]]"
Iteration 127,"[[-1.1354599406528192, -0.37100313479623814, -0.8581983805668011, 0.727725437415884, 0.6395463510848137], [-0.46454005934718096, -0.45799373040752356, 0.5149797570850209, 0.3965679676985197, -0.6043392504930962]]"
Iteration 128,"[[-1.1354599406528192, -0.36915887850467277, -0.8525100401606419, 0.732046070460707, 0.6431818181818193], [-0.46454005934718096, -0.4599688473520249, 0.5138554216867476, 0.3976287262872631, -0.6030632411067189]]"
Iteration 129,"[[-1.1336283185840712, -0.36401869158878486, -0.8469123505976087, 0.7372267759562867, 0.6455533596837956], [-0.46710914454277286, -0.45482866043613696, 0.5143426294820723, 0.39808743169398936, -0.6032608695652171]]"
Iteration 130,"[[-1.13141592920354, -0.3619937694704048, -0.8427021696252456, 0.7412654745529599, 0.648418972332017], [-0.46917404129793505, -0.4560747663551402, 0.5155818540433933, 0.39711141678129314, -0.6020750988142288]]"
Iteration 131,"[[-1.1287390029325515, -0.35794392523364454, -0.8399803536345765, 0.7437241379310369, 0.6510912698412711], [-0.4681818181818181, -0.45716510903426794, 0.5171905697445979, 0.3956551724137934, -0.6025793650793647]]"
Iteration 132,"[[-1.1287390029325515, -0.35667701863354007, -0.8399803536345765, 0.7446823204419915, 0.6510912698412711], [-0.4681818181818181, -0.4555900621118012, 0.5171905697445979, 0.3961325966850831, -0.6025793650793647]]"
Iteration 133,"[[-1.127777777777778, -0.35325077399380767, -0.8399803536345765, 0.7454356846473054, 0.6528827037773371], [-0.469298245614035, -0.4547987616099071, 0.5171905697445979, 0.39668049792531146, -0.6016898608349897]]"
