Number of Iterations: 245
X Poses,Y Poses
Iteration 217,"[[-1.1419168634155084, -0.1722816034329257, -0.7765942191817967, 0.7478541455735085, 0.7176522578286556], [0.3924449915282896, 0.4088647692751265, -0.5754196846044798, -0.44883176018781573, 0.43770498369246824]]"
Iteration 218,"[[-1.141060456653571, -0.16977347590807168, -0.7763048574849023, 0.7483841484378405, 0.7197096403212676], [0.3927054622190171, 0.40854297192359557, -0.5754133335405948, -0.44930312837365577, 0.43721980635948304]]"
Iteration 219,"[[-1.1402000402816805, -0.16733210356127753, -0.7760167336493906, 0.7488925118175851, 0.7217170397344914], [0.3929475535024214, 0.40825695474014345, -0.5754285948090967, -0.44978912730721, 0.4367180210934793]]"
Iteration 220,"[[-1.1392993447983681, -0.1649356004988192, -0.7757263047361218, 0.7493875323705348, 0.7236899914841536], [0.39316347243497674, 0.40802006494300114, -0.5754741713974407, -0.4502584244613239, 0.4362338941053691]]"
Iteration 221,"[[-1.1383569437622745, -0.16257770078366013, -0.7754372472397077, 0.7498590827073303, 0.7256312612372906], [0.3933622045166922, 0.40781578746048014, -0.575539577942651, -0.4507424097512477, 0.43573379649814736]]"
Iteration 222,"[[-1.137372688265698, -0.16025429166503083, -0.7751518411259877, 0.7503050671966973, 0.7275432443281057], [0.3935555052725844, 0.4076278252837613, -0.5756180057304661, -0.4512421838912402, 0.4352199651842595]]"
Iteration 223,"[[-1.1363462548047483, -0.157961645084659, -0.7748724453265162, 0.7507234184681103, 0.7294285171255043], [0.3937540151251804, 0.4074402610394718, -0.575702408263615, -0.4517575681310218, 0.4346932645711227]]"
Iteration 224,"[[-1.1352387411661895, -0.1556848792627919, -0.7746015556592551, 0.7511313607026062, 0.7312993745431817], [0.393983277275327, 0.4072210756914091, -0.5757853448393115, -0.45225607613578406, 0.4341866363472191]]"
Iteration 225,"[[-1.1340942218483963, -0.1533769495419328, -0.7743267515402535, 0.7515096497536751, 0.7332003532022645], [0.3942560774697667, 0.4069637867474396, -0.5758357125343314, -0.4527519032180405, 0.43368245593977356]]"
Iteration 226,"[[-1.132867776065455, -0.15101614640340208, -0.7740678641266233, 0.7518314725157785, 0.7351390210421912], [0.3945978614015449, 0.4065913389726896, -0.5758652678101263, -0.45328179020542003, 0.4331491708867075]]"
Iteration 227,"[[-1.1315995296840253, -0.14859082343062735, -0.7738255126498501, 0.7521180898218082, 0.7371235833028333], [0.39499051806639524, 0.40610483464386454, -0.5758714275579017, -0.45380665555328004, 0.4326324271416082]]"
Iteration 228,"[[-1.130360182762976, -0.14616312147820804, -0.7736216072378186, 0.7523339758021935, 0.7390951236477915], [0.3954193082451096, 0.40562087429997074, -0.5758517704823265, -0.454371507875455, 0.43208021930795226]]"
Iteration 229,"[[-1.1291598153901037, -0.1436958845199081, -0.7733791143598004, 0.7525135304970494, 0.7411062982958629], [0.3958277651249243, 0.4051363723877508, -0.5758306605678003, -0.4549720884671785, 0.43150622444321274]]"
Iteration 230,"[[-1.1279996674784993, -0.1412587499275429, -0.773144013710896, 0.7526915641070849, 0.7430719084999322], [0.39622349890078545, 0.40466509831097053, -0.5758110033686136, -0.45555093333558383, 0.43095800341439966]]"
Iteration 231,"[[-1.1268778735186735, -0.13886559751096228, -0.7729166015154427, 0.7528661354421469, 0.7450100192999568], [0.39660548872418544, 0.4042101137300224, -0.5757913103609507, -0.455841251859267, 0.4301637716431959]]"
Iteration 232,"[[-1.1257932602968856, -0.13646984687408892, -0.7726965313315114, 0.7530395391738794, 0.7469509085556956], [0.39697446857699364, 0.40378283396229964, -0.5757718631884329, -0.4561120648297713, 0.42938719370565864]]"
Iteration 233,"[[-1.124744584944773, -0.1341079708325792, -0.7724835768772549, 0.7532118665699146, 0.7488543971369197], [0.39733085080561054, 0.40338131513275793, -0.575752636772943, -0.4563647505830002, 0.428622865356232]]"
Iteration 234,"[[-1.123730663730323, -0.1317466974985513, -0.7722775011362067, 0.7533831373988401, 0.750765924909139], [0.39767508326079276, 0.4030283670327929, -0.5757336554330196, -0.45661342025421386, 0.42786841406306286]]"
Iteration 235,"[[-1.1227503485412795, -0.1293801180643851, -0.7720780783811685, 0.7535533998152968, 0.7526792325203324], [0.39800758882113013, 0.40273739295456146, -0.5757149329373812, -0.45685905434685153, 0.42710993125542007]]"
Iteration 236,"[[-1.121802529405409, -0.12704683083347598, -0.7718850900819751, 0.7537226823808651, 0.7545563564241846], [0.3983287764229856, 0.402485974369164, -0.575696482718964, -0.45709620189958977, 0.4263543346891706]]"
Iteration 237,"[[-1.120855195989874, -0.12471374682142797, -0.7717004042011912, 0.7538908728931253, 0.7564429255396963], [0.39860969914987765, 0.4023147242021228, -0.5757195224225861, -0.45734747560422, 0.4255901012289769]]"
Iteration 238,"[[-1.1199367992739453, -0.12240748862602557, -0.7715683818353782, 0.7540580379661455, 0.7582961016122136], [0.3988741229748399, 0.4021331342907737, -0.5757491625697528, -0.45759437141936077, 0.42482263643756385]]"
Iteration 239,"[[-1.119048007549271, -0.12017489678000029, -0.7714414170396651, 0.7542241848758365, 0.7600813324658782], [0.3991270966790498, 0.4019557156081347, -0.5757751000672844, -0.4578261622444697, 0.42407532334511017]]"
Iteration 240,"[[-1.1181888422942636, -0.11801264532560571, -0.771318342325728, 0.7544331463524433, 0.7618109332864503], [0.3993718207333609, 0.40172601767215604, -0.5758002785930862, -0.4580542018519466, 0.4233478190349933]]"
Iteration 241,"[[-1.1173581523442067, -0.11591527435463601, -0.7711992035438546, 0.7546805390510966, 0.7634873990655018], [0.3996081028470071, 0.40145002464728025, -0.5758242589856885, -0.45827896587651296, 0.42263666921375187]]"
Iteration 242,"[[-1.1165351643185044, -0.11385824715376618, -0.7710759084636105, 0.7549621325738127, 0.765136730565982], [0.3999062686781273, 0.4012066962668243, -0.5757814561588818, -0.4585017762426126, 0.4219399667000498]]"
Iteration 243,"[[-1.115743725061396, -0.11184250407517107, -0.7709522832991422, 0.7553069338888616, 0.7667482121562263], [0.40020632979468107, 0.40088442915075473, -0.5757518026615238, -0.45873246237705034, 0.4212412528800679]]"
Iteration 244,"[[-1.1149777922815032, -0.10986120295095494, -0.7708333481507622, 0.7557015004601922, 0.768332142079726], [0.4004941574321687, 0.40050160132599455, -0.5757207955421002, -0.4589782972035342, 0.4205360778027327]]"
Iteration 245,"[[-1.1142373842393447, -0.10794288290565478, -0.7707180874382082, 0.7560864027657028, 0.7698581007505081], [0.40077260198739506, 0.4001304680662676, -0.5756909267232144, -0.4592107504589417, 0.41984983173545287]]"

Centroids
Iteration 1,"[[-1.3202127659574479, -0.8689903846153845, -1.0208450704225347, 0.5698974358974382, 0.26068249258160336], [0.358776595744682, 0.5187500000000015, -0.5778873239436617, -0.39948717948717927, 0.5330860534124632]]"
Iteration 2,"[[-1.3183510638297882, -0.8624401913875595, -1.0203342618384397, 0.5710472279260803, 0.26597014925373236], [0.36063829787234153, 0.5236842105263174, -0.5732590529247908, -0.3995379876796712, 0.5338805970149256]]"
Iteration 3,"[[-1.3183510638297882, -0.8613744075829382, -1.020530726256983, 0.5725872689938423, 0.26494768310911904], [0.36063829787234153, 0.5222748815165892, -0.5747206703910612, -0.3989733059548252, 0.5326606875934232]]"
Iteration 4,"[[-1.3197860962566854, -0.8610328638497651, -1.0177777777777774, 0.5748456790123481, 0.26624251497006085], [0.36176470588235404, 0.5204225352112691, -0.5751388888888886, -0.3984567901234566, 0.5327095808383235]]"
Iteration 5,"[[-1.3197860962566854, -0.8600467289719624, -1.014917127071823, 0.577554179566566, 0.26736526946107875], [0.36176470588235404, 0.5189252336448612, -0.5770718232044196, -0.39783281733746106, 0.53248502994012]]"
Iteration 6,"[[-1.3197860962566854, -0.8586046511627905, -1.0134986225895313, 0.5795665634674946, 0.26681681681681785], [0.36176470588235404, 0.5200000000000015, -0.5778236914600549, -0.39638802889576863, 0.5321321321321324]]"
Iteration 7,"[[-1.3197860962566854, -0.8574074074074072, -1.0108219178082187, 0.5827639751552819, 0.2672672672672683], [0.36176470588235404, 0.5196759259259273, -0.5775342465753422, -0.3964285714285712, 0.5313063063063066]]"
Iteration 8,"[[-1.3197860962566854, -0.8559907834101381, -1.008719346049046, 0.5827639751552819, 0.27119155354449576], [0.36176470588235404, 0.5205069124423977, -0.5750681198910079, -0.3964285714285712, 0.5330316742081451]]"
Iteration 9,"[[-1.3197860962566854, -0.8534246575342465, -1.0073369565217387, 0.5838860103626967, 0.2737518910741312], [0.36176470588235404, 0.520776255707764, -0.5755434782608694, -0.39606217616580286, 0.5329803328290472]]"
Iteration 10,"[[-1.3197860962566854, -0.8509049773755656, -1.0059620596205958, 0.5850103734439858, 0.27632776934749725], [0.36176470588235404, 0.5208144796380105, -0.5758807588075878, -0.3957468879668047, 0.5330045523520488]]"
Iteration 11,"[[-1.3183510638297882, -0.84841628959276, -1.0047297297297295, 0.5848074921956319, 0.2804545454545465], [0.36063829787234153, 0.5242081447963816, -0.5748648648648647, -0.39776274713839727, 0.5322727272727276]]"
Iteration 12,"[[-1.3183510638297882, -0.8475225225225225, -1.0033692722371965, 0.5869905956112876, 0.28172205438066567], [0.36063829787234153, 0.5222972972972987, -0.5750673854447437, -0.3990595611285263, 0.5309667673716014]]"
Iteration 13,"[[-1.3183510638297882, -0.8435555555555555, -1.0020161290322578, 0.5881276150627639, 0.2855083459787567], [0.36063829787234153, 0.5233333333333348, -0.5751344086021503, -0.398849372384937, 0.5306525037936269]]"
Iteration 14,"[[-1.3183510638297882, -0.8435555555555555, -1.0020161290322578, 0.5881276150627639, 0.2855083459787567], [0.36063829787234153, 0.5233333333333348, -0.5751344086021503, -0.398849372384937, 0.5306525037936269]]"
Iteration 15,"[[-1.3171957671957681, -0.8385462555066078, -0.9991978609625665, 0.5903563941299814, 0.28932926829268396], [0.36084656084656197, 0.5242290748898693, -0.5762032085561495, -0.39806079664570204, 0.5305640243902441]]"
Iteration 16,"[[-1.3171957671957681, -0.8377192982456139, -0.9977333333333329, 0.5914480587618072, 0.2907633587786271], [0.36084656084656197, 0.522149122807019, -0.5771999999999997, -0.3974816369359913, 0.5312977099236643]]"
Iteration 17,"[[-1.3178191489361712, -0.8373362445414846, -0.9976063829787231, 0.5924578059071753, 0.29279210925645016], [0.35824468085106503, 0.5270742358078617, -0.5757978723404253, -0.400369198312236, 0.5280728376327772]]"
Iteration 18,"[[-1.3178191489361712, -0.836086956521739, -0.9948412698412694, 0.594714587737846, 0.2940729483282686], [0.35824468085106503, 0.5269565217391319, -0.5764550264550262, -0.3997357293868919, 0.5281155015197571]]"
Iteration 19,"[[-1.3164021164021176, -0.8324675324675322, -0.9934036939313979, 0.5958201058201081, 0.2965701219512207], [0.3574074074074086, 0.5290043290043306, -0.5771767810026383, -0.399259259259259, 0.5278963414634149]]"
Iteration 20,"[[-1.3147368421052643, -0.8295258620689652, -0.9921052631578943, 0.5969809322033922, 0.29923547400611733], [0.35552631578947486, 0.5297413793103464, -0.5768421052631576, -0.399205508474576, 0.5284403669724773]]"
Iteration 21,"[[-1.3147368421052643, -0.8267094017094014, -0.9906824146981622, 0.5969680851063853, 0.30465648854961946], [0.35552631578947486, 0.5309829059829075, -0.5774278215223095, -0.4011702127659572, 0.5271755725190842]]"
Iteration 22,"[[-1.3147368421052643, -0.8240425531914889, -0.9891644908616183, 0.5995197438633961, 0.3061832061068713], [0.35552631578947486, 0.5325531914893631, -0.5755874673629241, -0.4019743863393808, 0.5258015267175575]]"
Iteration 23,"[[-1.3147368421052643, -0.8240425531914889, -0.9877604166666661, 0.600641025641028, 0.3061832061068713], [0.35552631578947486, 0.5325531914893631, -0.5760416666666665, -0.4016025641025639, 0.5258015267175575]]"
Iteration 24,"[[-1.3147368421052643, -0.8205882352941172, -0.9877604166666661, 0.6001069518716601, 0.311332312404289], [0.35552631578947486, 0.5308823529411779, -0.5760416666666665, -0.4024598930481281, 0.5261868300153142]]"
Iteration 25,"[[-1.3130890052356032, -0.8184873949579827, -0.9851036269430046, 0.602306866952792, 0.3131699846860654], [0.3539267015706818, 0.5331932773109258, -0.5757772020725387, -0.40289699570815424, 0.5256508422664627]]"
Iteration 26,"[[-1.3117187500000012, -0.8165966386554617, -0.9851036269430046, 0.6026315789473707, 0.31454823889739775], [0.35338541666666784, 0.5327731092436989, -0.5757772020725387, -0.4034371643394197, 0.5255742725880553]]"
Iteration 27,"[[-1.3101036269430064, -0.8139583333333328, -0.9809278350515457, 0.605339805825245, 0.31848159509202584], [0.3512953367875659, 0.5331250000000014, -0.5777061855670101, -0.4035598705501615, 0.5253067484662579]]"
Iteration 28,"[[-1.3106770833333345, -0.8141078838174268, -0.9805912596401022, 0.6058378378378402, 0.31990811638591243], [0.34895833333333454, 0.5367219917012462, -0.5763496143958867, -0.4047027027027025, 0.5240428790199083]]"
Iteration 29,"[[-1.3106770833333345, -0.8132231404958672, -0.97774936061381, 0.6072125813449047, 0.3229709035222065], [0.34895833333333454, 0.5349173553719022, -0.5773657289002555, -0.40488069414316674, 0.5246554364471672]]"
Iteration 30,"[[-1.3090673575129546, -0.809876543209876, -0.9765306122448972, 0.609793253536455, 0.32442572741194614], [0.34766839378238457, 0.5366255144032935, -0.5765306122448978, -0.4058759521218713, 0.5229709035222054]]"
Iteration 31,"[[-1.3079896907216506, -0.806995884773662, -0.9750636132315514, 0.6104689203925869, 0.326569678407352], [0.34819587628866094, 0.5386831275720178, -0.5773536895674298, -0.4061613958560521, 0.5220520673813173]]"
Iteration 32,"[[-1.3079896907216506, -0.8048979591836729, -0.9705289672544074, 0.6122404371584723, 0.3328967642526979], [0.34819587628866094, 0.5365306122448993, -0.5740554156171283, -0.4064480874316938, 0.5251155624036983]]"
Iteration 33,"[[-1.3079896907216506, -0.803455284552845, -0.9705289672544074, 0.6116648411829159, 0.33576923076923215], [0.34819587628866094, 0.5371951219512208, -0.5740554156171283, -0.4079956188389921, 0.5241538461538464]]"
Iteration 34,"[[-1.3079896907216506, -0.8008064516129028, -0.9677944862155381, 0.6139407244785974, 0.3382716049382731], [0.34819587628866094, 0.5375000000000013, -0.5745614035087717, -0.40740944017563085, 0.5239969135802472]]"
Iteration 35,"[[-1.306666666666668, -0.7985887096774188, -0.9677944862155381, 0.6130363036303655, 0.3416795069337457], [0.34794871794871907, 0.5381048387096787, -0.5745614035087717, -0.40907590759075874, 0.5235747303543916]]"
Iteration 36,"[[-1.306666666666668, -0.7963999999999994, -0.9650872817955104, 0.6168508287292843, 0.3430662557781217], [0.34794871794871907, 0.5364000000000012, -0.5748129675810472, -0.4093922651933699, 0.5224191063174117]]"
Iteration 37,"[[-1.3051020408163279, -0.7945783132530115, -0.9646766169154221, 0.6159292035398255, 0.346147919876735], [0.34693877551020524, 0.5389558232931739, -0.5735074626865669, -0.4103982300884953, 0.5228813559322036]]"
Iteration 38,"[[-1.3051020408163279, -0.7910714285714281, -0.9620049504950486, 0.6179245283018892, 0.3509273570324591], [0.34693877551020524, 0.5373015873015885, -0.5735148514851484, -0.41082130965593755, 0.5231066460587329]]"
Iteration 39,"[[-1.303299492385788, -0.7904382470119516, -0.9620049504950486, 0.6182222222222246, 0.3509259259259275], [0.34517766497462044, 0.5394422310756983, -0.5735148514851484, -0.41138888888888864, 0.522453703703704]]"
Iteration 40,"[[-1.303299492385788, -0.788142292490118, -0.9606172839506163, 0.618875278396439, 0.35463678516228897], [0.34517766497462044, 0.5381422924901197, -0.573827160493827, -0.41191536748329594, 0.5226429675425042]]"
Iteration 41,"[[-1.303299492385788, -0.7870078740157475, -0.9593596059113291, 0.6204697986577205, 0.35662557781202], [0.34517766497462044, 0.5374015748031508, -0.5732758620689653, -0.41387024608501094, 0.5211864406779664]]"
Iteration 42,"[[-1.302777777777779, -0.783858267716535, -0.9564950980392147, 0.6227017937219755, 0.35779320987654467], [0.3474747474747486, 0.5374015748031508, -0.5745098039215685, -0.41294843049327323, 0.5207561728395064]]"
Iteration 43,"[[-1.3032663316582924, -0.7816406249999995, -0.9541666666666656, 0.6230596175478089, 0.36242283950617427], [0.34472361809045343, 0.5357421875000011, -0.5747549019607842, -0.4147356580427443, 0.5207561728395064]]"
Iteration 44,"[[-1.302500000000001, -0.7791015624999995, -0.9513414634146331, 0.6260722347629821, 0.3631172839506187], [0.3462500000000012, 0.5343750000000012, -0.575731707317073, -0.4143340857787807, 0.5202160493827163]]"
Iteration 45,"[[-1.3014925373134338, -0.7754863813229568, -0.9491504854368922, 0.6270927601809979, 0.36780185758514067], [0.34701492537313555, 0.5334630350194566, -0.5737864077669901, -0.4152714932126694, 0.5211300309597525]]"
Iteration 46,"[[-1.2987684729064048, -0.7722656249999995, -0.9466183574879217, 0.6278344671201839, 0.3713178294573657], [0.346305418719213, 0.5353515625000013, -0.573550724637681, -0.41553287981859377, 0.5218604651162793]]"
Iteration 47,"[[-1.2970588235294127, -0.7705078124999996, -0.9441105769230759, 0.6308304891922665, 0.37224806201550525], [0.34485294117647175, 0.5361328125000012, -0.5725961538461537, -0.41609783845278697, 0.5214728682170545]]"
Iteration 48,"[[-1.2970588235294127, -0.768023255813953, -0.9426858513189438, 0.6314139110604358, 0.3759316770186349], [0.34485294117647175, 0.5356589147286833, -0.57326139088729, -0.4164766248574684, 0.521350931677019]]"
Iteration 49,"[[-1.2970588235294127, -0.765444015444015, -0.9409307875894978, 0.632322654462245, 0.37958074534161623], [0.34485294117647175, 0.5382239382239393, -0.5718377088305487, -0.4178489702517159, 0.5202639751552798]]"
Iteration 50,"[[-1.2970588235294127, -0.7636015325670494, -0.9395238095238085, 0.6325688073394521, 0.3839813374805612], [0.34485294117647175, 0.5346743295019167, -0.5723809523809522, -0.418405963302752, 0.5215396578538105]]"
Iteration 51,"[[-1.2968292682926839, -0.7636015325670494, -0.9374999999999989, 0.6340229885057497, 0.38400621118012557], [0.34243902439024504, 0.5346743295019167, -0.5730952380952379, -0.41896551724137904, 0.5208850931677022]]"
Iteration 52,"[[-1.2968292682926839, -0.7584905660377355, -0.936104513064132, 0.6352534562212007, 0.38931357254290305], [0.34243902439024504, 0.5345283018867936, -0.5735154394299286, -0.41923963133640524, 0.5202808112324495]]"
Iteration 53,"[[-1.2968292682926839, -0.7584905660377355, -0.9348341232227477, 0.6363741339491941, 0.3897975077881633], [0.34243902439024504, 0.5345283018867936, -0.5731042654028434, -0.419976905311778, 0.5197819314641747]]"
Iteration 54,"[[-1.2968292682926839, -0.7575187969924808, -0.9334515366430249, 0.637268518518521, 0.39190031152648114], [0.34243902439024504, 0.5328947368421063, -0.5734042553191487, -0.4204282407407404, 0.5200155763239878]]"
Iteration 55,"[[-1.2968292682926839, -0.7535315985130107, -0.9321933962264141, 0.6380510440835291, 0.3965625000000014], [0.34243902439024504, 0.5336431226765809, -0.5728773584905659, -0.4213457076566123, 0.5192968750000003]]"
Iteration 56,"[[-1.2968292682926839, -0.7525925925925921, -0.9293427230046939, 0.6396973224679884, 0.3991406250000014], [0.34243902439024504, 0.5318518518518529, -0.5740610328638496, -0.4213038416763676, 0.5197656250000003]]"
Iteration 57,"[[-1.2916267942583743, -0.7473782771535575, -0.9271028037383168, 0.6412383177570117, 0.40218750000000136], [0.3421052631578958, 0.5340823970037464, -0.5723130841121494, -0.4227219626168221, 0.5198437500000003]]"
Iteration 58,"[[-1.2905213270142188, -0.7404850746268652, -0.9232018561484909, 0.6425556858147738, 0.4090266875981175], [0.34620853080568825, 0.5313432835820907, -0.5722737819025521, -0.42291910902696334, 0.5211145996860285]]"
Iteration 59,"[[-1.2905213270142188, -0.739405204460966, -0.9219907407407397, 0.6447121034077581, 0.4094976452119323], [0.34620853080568825, 0.5302973977695178, -0.5715277777777776, -0.42350176263219713, 0.5205651491365779]]"
Iteration 60,"[[-1.2905213270142188, -0.7372693726937265, -0.9192396313364046, 0.6477594339622667, 0.41155660377358627], [0.34620853080568825, 0.5280442804428055, -0.5722350230414746, -0.4232311320754714, 0.5205974842767298]]"
Iteration 61,"[[-1.2905213270142188, -0.7347985347985343, -0.9180459770114933, 0.6495862884160781, 0.4137007874015761], [0.34620853080568825, 0.5276556776556787, -0.5713793103448274, -0.423995271867612, 0.5199212598425199]]"
Iteration 62,"[[-1.291509433962265, -0.7335766423357659, -0.9139908256880724, 0.6525534441805251, 0.41485849056603913], [0.3433962264150954, 0.5273722627737235, -0.5725917431192659, -0.4245843230403797, 0.5186320754716983]]"
Iteration 63,"[[-1.291509433962265, -0.732545454545454, -0.9139908256880724, 0.6525000000000024, 0.41703296703296844], [0.3433962264150954, 0.5260000000000009, -0.5725917431192659, -0.4260119047619044, 0.5181318681318683]]"
Iteration 64,"[[-1.2906103286384987, -0.7289568345323735, -0.9108695652173906, 0.6534131736526969, 0.42386185243328245], [0.3413145539906114, 0.5246402877697851, -0.5739130434782607, -0.42814371257485, 0.5176609105180537]]"
Iteration 65,"[[-1.2895348837209313, -0.7257246376811589, -0.9108695652173906, 0.6525779376498824, 0.42531347962382593], [0.3458139534883732, 0.5224637681159429, -0.5739130434782607, -0.4291366906474817, 0.5174764890282135]]"
Iteration 66,"[[-1.2875576036866372, -0.718165467625899, -0.9082004555808649, 0.6549278846153869, 0.43036277602523804], [0.3474654377880196, 0.5221223021582744, -0.5739179954441912, -0.42878605769230743, 0.5175867507886438]]"
Iteration 67,"[[-1.2862385321100929, -0.7150537634408599, -0.9082004555808649, 0.6549278846153869, 0.433069620253166], [0.34724770642201946, 0.5202508960573486, -0.5739179954441912, -0.42878605769230743, 0.5187500000000003]]"
Iteration 68,"[[-1.284703196347033, -0.7119642857142854, -0.9045248868778274, 0.6572891566265084, 0.4371224165341825], [0.34634703196347144, 0.5198214285714294, -0.57262443438914, -0.4285542168674696, 0.5205087440381561]]"
Iteration 69,"[[-1.2829545454545466, -0.7087188612099641, -0.903386004514672, 0.6572891566265084, 0.44097444089457], [0.3447727272727284, 0.5220640569395026, -0.571670428893905, -0.4285542168674696, 0.5214057507987223]]"
Iteration 70,"[[-1.282579185520363, -0.704609929078014, -0.8993273542600891, 0.6607617896009698, 0.4435897435897449], [0.34751131221719567, 0.5195035460992918, -0.5721973094170402, -0.42775090689238177, 0.5218750000000002]]"
Iteration 71,"[[-1.2822869955156966, -0.7003533568904592, -0.8970852017937215, 0.6619854721549661, 0.4460610932475897], [0.34708520179372304, 0.5196113074204957, -0.5723094170403586, -0.4279661016949149, 0.5213826366559488]]"
Iteration 72,"[[-1.281473214285716, -0.6978798586572437, -0.8943080357142853, 0.6642597087378665, 0.44742351046698997], [0.34843750000000107, 0.5178445229681988, -0.5732142857142856, -0.4271237864077667, 0.5219806763285026]]"
Iteration 73,"[[-1.280444444444446, -0.6929824561403508, -0.8930957683741644, 0.6633536585365878, 0.4551529790660236], [0.34911111111111215, 0.5171929824561413, -0.5723830734966591, -0.4302439024390241, 0.521497584541063]]"
Iteration 74,"[[-1.280444444444446, -0.690766550522648, -0.8903547671840352, 0.6651533742331311, 0.4594855305466247], [0.34911111111111215, 0.5151567944250882, -0.5730598669623057, -0.4318404907975457, 0.5209003215434086]]"
Iteration 75,"[[-1.2792035398230104, -0.6873263888888889, -0.8890486725663713, 0.6675092478421725, 0.4615569823435], [0.34911504424778866, 0.5147569444444453, -0.5728982300884953, -0.43353884093711437, 0.5191011235955059]]"
Iteration 76,"[[-1.2786343612334818, -0.6832179930795849, -0.8876379690949224, 0.6703589108910913, 0.4625200642054583], [0.3513215859030848, 0.5136678200692051, -0.5735099337748342, -0.4339108910891086, 0.5171749598715895]]"
Iteration 77,"[[-1.2764192139738009, -0.678719723183391, -0.8863436123348014, 0.6727047146402009, 0.4640675241157565], [0.35218340611353827, 0.5114186851211082, -0.5732378854625548, -0.4342431761786597, 0.5173633440514472]]"
Iteration 78,"[[-1.2764192139738009, -0.6753424657534247, -0.8849450549450546, 0.6738509316770209, 0.4680129240710832], [0.35218340611353827, 0.5089041095890421, -0.5737362637362635, -0.4337888198757761, 0.5185783521809373]]"
Iteration 79,"[[-1.2754347826086976, -0.6716723549488056, -0.8836622807017541, 0.6750621890547288, 0.4705834683954628], [0.3530434782608707, 0.5080204778157006, -0.5733552631578944, -0.433830845771144, 0.5189627228525125]]"
Iteration 80,"[[-1.274891774891777, -0.6700342465753426, -0.8798474945533767, 0.6774314214463864, 0.47191558441558534], [0.35541125541125657, 0.5066780821917818, -0.5723311546840957, -0.4335411471321693, 0.5200487012987016]]"
Iteration 81,"[[-1.2732758620689675, -0.6647457627118646, -0.8794117647058822, 0.6785892634207265, 0.4756933115823826], [0.354094827586208, 0.5066101694915264, -0.5736383442265793, -0.4332084893882644, 0.5199021207177816]]"
Iteration 82,"[[-1.2713675213675233, -0.6598305084745765, -0.8781521739130433, 0.6788485607008785, 0.4799019607843145], [0.3559829059829071, 0.5047457627118653, -0.5730434782608693, -0.43441802252815986, 0.5204248366013075]]"
Iteration 83,"[[-1.2713675213675233, -0.6551839464882945, -0.8767895878524944, 0.6786432160804043, 0.48754098360655834], [0.3559829059829071, 0.5026755852842818, -0.5732104121475051, -0.4360552763819093, 0.5209016393442626]]"
Iteration 84,"[[-1.2699152542372902, -0.648666666666667, -0.8740820734341251, 0.6805800756620453, 0.4922697368421063], [0.35953389830508586, 0.49983333333333424, -0.5734341252699782, -0.4364438839848673, 0.5210526315789475]]"
Iteration 85,"[[-1.268565400843884, -0.6455149501661133, -0.8715053763440859, 0.6827848101265845, 0.49555189456342774], [0.359071729957807, 0.49817275747508394, -0.5726881720430105, -0.43734177215189846, 0.5218286655683693]]"
Iteration 86,"[[-1.267857142857145, -0.6415562913907289, -0.8687366167023554, 0.6850698856416796, 0.4984323432343245], [0.3609243697479002, 0.49751655629139174, -0.5734475374732332, -0.4372935196950442, 0.5211221122112213]]"
Iteration 87,"[[-1.2675000000000023, -0.6379537953795384, -0.8660599571734474, 0.6863694267515946, 0.5010743801652904], [0.35875000000000107, 0.49768976897689876, -0.5748394004282654, -0.4373885350318468, 0.5204958677685954]]"
Iteration 88,"[[-1.2672199170124503, -0.6355737704918039, -0.8640256959314775, 0.6879310344827609, 0.5034768211920542], [0.3566390041493786, 0.4973770491803289, -0.5755888650963595, -0.4379310344827583, 0.5199503311258281]]"
Iteration 89,"[[-1.2663223140495892, -0.6318627450980397, -0.8613006396588486, 0.6908333333333357, 0.5056384742951918], [0.3578512396694225, 0.4962418300653606, -0.5759061833688698, -0.4379487179487176, 0.5194859038142623]]"
Iteration 90,"[[-1.2656378600823068, -0.6269480519480526, -0.8613006396588486, 0.6915917843388983, 0.5089018302828631], [0.35987654320987766, 0.49269480519480613, -0.5759061833688698, -0.4384467265725286, 0.5198835274542433]]"
Iteration 91,"[[-1.2628571428571451, -0.623786407766991, -0.8572186836518048, 0.6949097938144353, 0.5119365609348927], [0.35714285714285826, 0.4925566343042081, -0.5762208067940551, -0.43846649484536054, 0.5207846410684477]]"
Iteration 92,"[[-1.260526315789476, -0.6192556634304214, -0.8558262711864407, 0.6952196382428963, 0.5159698996655531], [0.3574898785425112, 0.4914239482200658, -0.5765889830508473, -0.43908268733850103, 0.5214882943143816]]"
Iteration 93,"[[-1.2590361445783156, -0.6140776699029135, -0.8545454545454546, 0.6969520103761371, 0.5185618729097001], [0.3610441767068284, 0.4873786407767, -0.5761099365750527, -0.44053177691309964, 0.5211538461538465]]"
Iteration 94,"[[-1.2590361445783156, -0.6104166666666675, -0.8518947368421054, 0.6988932291666689, 0.5232382550335583], [0.3610441767068284, 0.48814102564102657, -0.5757894736842104, -0.4412760416666664, 0.5204697986577185]]"
Iteration 95,"[[-1.2590361445783156, -0.6079617834394911, -0.8518947368421054, 0.6988932291666689, 0.525757575757577], [0.3610441767068284, 0.4888535031847144, -0.5757894736842104, -0.4412760416666664, 0.5202020202020204]]"
