Number of Iterations: 259
X Poses,Y Poses
Iteration 3,"[[1.3358333333333354, 0.9578947368421062, 1.047596153846155, -0.5633769878391022, -0.21028985507246373], [0.3545833333333345, 0.517703349282298, -0.5674679487179487, -0.38194574368568723, 0.5428985507246377]]"
Iteration 4,"[[1.3358333333333354, 0.9566666666666677, 1.0447452229299374, -0.5662921348314608, -0.2099563953488372], [0.3545833333333345, 0.517619047619049, -0.5697452229299361, -0.3800561797752806, 0.5429505813953489]]"
Iteration 5,"[[1.3358333333333354, 0.954245283018869, 1.042088607594938, -0.5685272045028145, -0.21260932944606414], [0.3545833333333345, 0.5172169811320769, -0.5696202531645568, -0.3797373358348965, 0.5431486880466473]]"
Iteration 6,"[[1.3338842975206628, 0.9523584905660389, 1.0394654088050328, -0.5713076199435562, -0.21362973760932943], [0.35123966942148876, 0.5195754716981147, -0.5691823899371068, -0.3799153339604889, 0.5425655976676386]]"
Iteration 7,"[[1.3326446280991755, 0.9500000000000014, 1.0367187500000015, -0.5750705550329257, -0.21260997067448675], [0.3454545454545467, 0.5257009345794408, -0.5701562499999999, -0.37746942615239854, 0.541642228739003]]"
Iteration 8,"[[1.3326446280991755, 0.9490697674418619, 1.035358255451715, -0.5769990592662276, -0.21220588235294116], [0.3454545454545467, 0.5239534883720945, -0.5704049844236759, -0.37629350893697056, 0.5421323529411766]]"
Iteration 9,"[[1.3326446280991755, 0.9449541284403685, 1.035358255451715, -0.5774436090225563, -0.21479289940828405], [0.3454545454545467, 0.5256880733944969, -0.5704049844236759, -0.37551691729323283, 0.5417899408284026]]"
Iteration 10,"[[1.3307377049180344, 0.9442396313364071, 1.0340062111801258, -0.5792293233082705, -0.21318518518518523], [0.3426229508196733, 0.5281105990783425, -0.5704968944099378, -0.3744360902255636, 0.541777777777778]]"
Iteration 11,"[[1.329674796747969, 0.9401376146789009, 1.0311728395061743, -0.581467544684854, -0.21502976190476195], [0.34349593495935077, 0.5302752293577997, -0.5717592592592591, -0.37304797742238915, 0.5415922619047621]]"
Iteration 12,"[[1.329674796747969, 0.9390410958904128, 1.0296923076923092, -0.5828316086547505, -0.21537313432835822], [0.34349593495935077, 0.529452054794522, -0.5729230769230769, -0.37177798682972685, 0.5420895522388061]]"
Iteration 13,"[[1.3282258064516146, 0.937214611872148, 1.026911314984711, -0.5863336475023558, -0.21472346786248134], [0.34274193548387216, 0.5287671232876727, -0.5737003058103974, -0.37064090480678574, 0.5419282511210762]]"
Iteration 14,"[[1.3264000000000014, 0.9336363636363657, 1.0241641337386036, -0.5903210576015103, -0.2143928035982009], [0.34040000000000115, 0.5322727272727289, -0.5741641337386016, -0.36940509915014136, 0.5404047976011994]]"
Iteration 15,"[[1.3264000000000014, 0.9325791855203641, 1.0241641337386036, -0.5903210576015103, -0.21576576576576575], [0.34040000000000115, 0.5312217194570151, -0.5741641337386016, -0.36940509915014136, 0.5407657657657658]]"
Iteration 16,"[[1.3265873015873033, 0.9310810810810833, 1.020454545454547, -0.5925260170293277, -0.2169924812030075], [0.3365079365079377, 0.5322072072072087, -0.5756060606060605, -0.3689687795648058, 0.540451127819549]]"
Iteration 17,"[[1.3265873015873033, 0.9290178571428596, 1.0190332326284004, -0.5936079545454539, -0.21975867269984917], [0.3365079365079377, 0.5299107142857158, -0.5761329305135949, -0.36860795454545425, 0.5412518853695325]]"
Iteration 18,"[[1.3248031496063006, 0.9265625000000025, 1.0177710843373509, -0.5947393364928903, -0.2209214501510574], [0.33464566929133976, 0.5337053571428586, -0.5754518072289155, -0.36862559241706133, 0.5406344410876134]]"
Iteration 19,"[[1.3238281250000012, 0.923555555555558, 1.0159159159159175, -0.5958254269449709, -0.22356060606060604], [0.33125000000000115, 0.5357777777777795, -0.5756756756756755, -0.36831119544592, 0.5408333333333334]]"
Iteration 20,"[[1.3224806201550403, 0.9208888888888913, 1.0143712574850314, -0.5980038022813682, -0.22348484848484848], [0.33100775193798565, 0.5384444444444461, -0.5769461077844309, -0.3678707224334598, 0.5391666666666668]]"
Iteration 21,"[[1.3224806201550403, 0.9196902654867282, 1.0117559523809538, -0.6011439466158239, -0.22393939393939397], [0.33100775193798565, 0.5380530973451343, -0.5763392857142856, -0.36792183031458503, 0.5383333333333334]]"
Iteration 22,"[[1.3205426356589163, 0.9192139737991293, 1.0087537091988146, -0.6039674952198846, -0.22617602427921094], [0.32403100775193916, 0.53755458515284, -0.5790801186943618, -0.36749521988527695, 0.5381638846737482]]"
Iteration 23,"[[1.3188461538461551, 0.9158695652173939, 1.0075443786982263, -0.605555555555555, -0.22864741641337388], [0.3226923076923089, 0.5391304347826101, -0.5781065088757394, -0.36805555555555525, 0.5375379939209727]]"
Iteration 24,"[[1.315909090909092, 0.9125000000000026, 1.0060294117647075, -0.6066155321188872, -0.22998477929984784], [0.32159090909091026, 0.5436403508771945, -0.5774999999999998, -0.36754554170661524, 0.5377473363774735]]"
Iteration 25,"[[1.315909090909092, 0.909565217391307, 1.0032163742690072, -0.6096449136276384, -0.23050458715596334], [0.32159090909091026, 0.5450000000000016, -0.5782163742690056, -0.36593090211132406, 0.5370795107033641]]"
Iteration 26,"[[1.315909090909092, 0.909565217391307, 1.0032163742690072, -0.6098463016330444, -0.230763358778626], [0.32159090909091026, 0.5450000000000016, -0.5782163742690056, -0.3664745437079728, 0.5365648854961833]]"
Iteration 27,"[[1.3130597014925385, 0.9074889867841437, 1.0002898550724653, -0.6136669874879684, -0.22816793893129778], [0.32089552238806085, 0.5500000000000016, -0.5771014492753621, -0.3652550529355146, 0.535496183206107]]"
Iteration 28,"[[1.311111111111112, 0.8995689655172442, 1.0002898550724653, -0.6136669874879684, -0.2360554699537751], [0.31888888888889005, 0.549568965517243, -0.5771014492753621, -0.3652550529355146, 0.5362865947611712]]"
Iteration 29,"[[1.311111111111112, 0.8995689655172442, 0.9975504322766585, -0.6166505791505784, -0.23538461538461547], [0.31888888888889005, 0.549568965517243, -0.5772334293948125, -0.36510617760617725, 0.5353846153846156]]"
Iteration 30,"[[1.3121323529411772, 0.8978540772532216, 0.9951008645533155, -0.6166505791505784, -0.2378086419753087], [0.3150735294117659, 0.5510729613733921, -0.5772334293948126, -0.36510617760617725, 0.535956790123457]]"
Iteration 31,"[[1.3121323529411772, 0.8950854700854729, 0.9938395415472793, -0.6166505791505784, -0.24170542635658923], [0.3150735294117659, 0.5540598290598305, -0.5744985673352433, -0.36510617760617725, 0.5368217054263568]]"
Iteration 32,"[[1.308695652173914, 0.892489270386269, 0.9896306818181831, -0.621027131782945, -0.24186046511627915], [0.3130434782608707, 0.5562231759656668, -0.5755681818181816, -0.36429263565891445, 0.5360465116279072]]"
Iteration 33,"[[1.3083333333333342, 0.8919491525423756, 0.9879261363636377, -0.6215809893307461, -0.2456454121306377], [0.30507246376811703, 0.55720338983051, -0.5754261363636362, -0.3646944713870026, 0.53646967340591]]"
Iteration 34,"[[1.3071942446043172, 0.8894067796610197, 0.985028248587572, -0.6230769230769224, -0.24906832298136655], [0.3057553956834544, 0.5582627118644082, -0.5766949152542371, -0.36538461538461514, 0.5359472049689442]]"
Iteration 35,"[[1.3039007092198587, 0.8878723404255346, 0.9829577464788745, -0.6242202729044827, -0.250388802488336], [0.3007092198581572, 0.5627659574468101, -0.5759154929577462, -0.365399610136452, 0.5360808709175741]]"
Iteration 36,"[[1.3021126760563386, 0.8871794871794898, 0.9814606741573045, -0.6252682926829262, -0.250388802488336], [0.2996478873239448, 0.5645299145299161, -0.576825842696629, -0.3648780487804876, 0.5360808709175741]]"
Iteration 37,"[[1.2993055555555562, 0.8831914893617049, 0.9800561797752821, -0.6255631733594511, -0.2559782608695653], [0.2989583333333345, 0.5642553191489375, -0.5783707865168537, -0.36689520078354526, 0.5354813664596274]]"
Iteration 38,"[[1.295890410958905, 0.879574468085109, 0.9788515406162476, -0.6276251226692832, -0.2578538102643858], [0.29726027397260396, 0.5655319148936181, -0.5775910364145657, -0.367222767419038, 0.5351477449455677]]"
Iteration 39,"[[1.295890410958905, 0.8765822784810153, 0.9773743016759788, -0.6282480314960626, -0.26213063763608097], [0.29726027397260396, 0.5664556962025329, -0.5783519553072625, -0.3682086614173225, 0.5342146189735615]]"
Iteration 40,"[[1.295890410958905, 0.8753164556962051, 0.9755555555555566, -0.6285996055226822, -0.265085536547434], [0.29726027397260396, 0.5698312236286932, -0.5768055555555553, -0.36898422090729754, 0.53398133748056]]"
Iteration 41,"[[1.2942176870748308, 0.873628691983125, 0.9729281767955812, -0.6306627101879325, -0.2673405909797824], [0.2965986394557835, 0.5698312236286932, -0.5765193370165744, -0.369386745796241, 0.5342146189735616]]"
Iteration 42,"[[1.293243243243244, 0.8693277310924395, 0.9729281767955812, -0.6302579365079365, -0.27204968944099384], [0.2976351351351363, 0.5716386554621863, -0.5765193370165744, -0.3714781746031742, 0.5326863354037269]]"
Iteration 43,"[[1.2912751677852354, 0.8669456066945631, 0.9716253443526182, -0.6313803376365441, -0.2749221183800623], [0.29630872483221593, 0.57029288702929, -0.5763085399449034, -0.37135054617676233, 0.5338006230529596]]"
Iteration 44,"[[1.289735099337749, 0.8650627615062785, 0.969008264462811, -0.6330677290836653, -0.2762830482115085], [0.29105960264900776, 0.5732217573221771, -0.577823691460055, -0.37201195219123473, 0.5323483670295491]]"
Iteration 45,"[[1.288486842105264, 0.8618750000000024, 0.9663013698630147, -0.6323323323323324, -0.28524844720496895], [0.29144736842105373, 0.5720833333333347, -0.5779452054794519, -0.37467467467467436, 0.5336180124223604]]"
Iteration 46,"[[1.288235294117648, 0.8595041322314073, 0.9632513661202197, -0.6334669338677357, -0.2893135725429017], [0.2885620915032691, 0.5706611570247947, -0.5775956284153003, -0.3745991983967933, 0.5351014040561624]]"
Iteration 47,"[[1.2864516129032264, 0.8549792531120355, 0.9604336043360444, -0.6345536609829491, -0.2934169278996865], [0.290967741935485, 0.5732365145228229, -0.5752032520325201, -0.3742728184553658, 0.5362852664576804]]"
Iteration 48,"[[1.2846153846153852, 0.853526970954359, 0.9589189189189199, -0.634406438631791, -0.2978090766823157], [0.29006410256410364, 0.5730290456431549, -0.576216216216216, -0.3754527162977864, 0.5368544600938968]]"
Iteration 49,"[[1.2834394904458606, 0.8506172839506193, 0.9572972972972983, -0.635332661290323, -0.30117554858934137], [0.287579617834396, 0.5734567901234582, -0.5770270270270269, -0.3761592741935481, 0.5362852664576804]]"
Iteration 50,"[[1.2808176100628936, 0.8477272727272749, 0.9544354838709687, -0.6378036437246967, -0.30312989045383376], [0.28805031446540996, 0.5741735537190096, -0.5780913978494621, -0.37651821862348156, 0.5356807511737091]]"
Iteration 51,"[[1.2800000000000005, 0.843209876543212, 0.9544354838709687, -0.6363083164300207, -0.3088419405320812], [0.28937500000000116, 0.5761316872427997, -0.5780913978494621, -0.3783975659229207, 0.5349765258215964]]"
Iteration 52,"[[1.2800000000000005, 0.8412244897959203, 0.9518716577540116, -0.6387474541751533, -0.3124413145539904], [0.28937500000000116, 0.5732653061224502, -0.5775401069518714, -0.37942973523421564, 0.5349765258215964]]"
Iteration 53,"[[1.276851851851852, 0.8385714285714305, 0.9504010695187176, -0.6396938775510209, -0.31431924882629086], [0.28796296296296403, 0.5746938775510217, -0.5796791443850267, -0.37964285714285684, 0.5342723004694837]]"
Iteration 54,"[[1.2754601226993867, 0.8353658536585384, 0.9504010695187176, -0.6389172625127688, -0.3187304075235108], [0.288036809815952, 0.57418699186992, -0.5796791443850267, -0.3805924412665983, 0.5347962382445143]]"
Iteration 55,"[[1.2737804878048782, 0.8321862348178156, 0.9478723404255329, -0.6408205128205137, -0.32296238244514086], [0.2875000000000011, 0.574696356275305, -0.5788563829787232, -0.38194871794871765, 0.5344043887147337]]"
Iteration 56,"[[1.2722891566265062, 0.8269230769230788, 0.946419098143237, -0.641623843782118, -0.326452119309262], [0.29036144578313366, 0.5746963562753049, -0.579442970822281, -0.3822713257965053, 0.5341444270015699]]"
Iteration 57,"[[1.2705357142857145, 0.8257085020242934, 0.945345744680852, -0.641761071060763, -0.3286833855799371], [0.2857142857142868, 0.5753036437246976, -0.5804521276595743, -0.3835221421215238, 0.5337774294670848]]"
Iteration 58,"[[1.2707100591715976, 0.8217741935483889, 0.9428571428571437, -0.6432124352331616, -0.33476562499999984], [0.28905325443787094, 0.5713709677419369, -0.5793650793650792, -0.38647668393782353, 0.5334375000000001]]"
Iteration 59,"[[1.2705882352941176, 0.8172690763052227, 0.9379581151832469, -0.6447505197505207, -0.34152276295133444], [0.2917647058823541, 0.5706827309236961, -0.5785340314136124, -0.386330561330561, 0.535243328100471]]"
Iteration 60,"[[1.2701754385964912, 0.8134000000000018, 0.9379581151832469, -0.6438541666666676, -0.3465463108320255], [0.2938596491228082, 0.5688000000000014, -0.5785340314136124, -0.38796874999999964, 0.5353218210361068]]"
Iteration 61,"[[1.2684971098265891, 0.8096385542168693, 0.9379581151832469, -0.64289446185998, -0.350704225352113], [0.29624277456647513, 0.5688755020080335, -0.5785340314136124, -0.39028213166144166, 0.5345852895148671]]"
Iteration 62,"[[1.2668571428571425, 0.8051792828685276, 0.9319480519480527, -0.6469012605042027, -0.3559654631083203], [0.29400000000000115, 0.5673306772908382, -0.5796103896103895, -0.39033613445378124, 0.5351648351648353]]"
Iteration 63,"[[1.2653409090909087, 0.8029880478087665, 0.9319480519480527, -0.6463684210526326, -0.3589341692789966], [0.2937500000000011, 0.5687250996015949, -0.5796103896103895, -0.3918421052631576, 0.5344043887147336]]"
Iteration 64,"[[1.2635593220338979, 0.7988095238095255, 0.9313471502590682, -0.6455168776371318, -0.36499215070643565], [0.2929378531073458, 0.5722222222222235, -0.5782383419689118, -0.39345991561181404, 0.5339874411302984]]"
Iteration 65,"[[1.261516853932584, 0.7960474308300413, 0.927249357326479, -0.6495233050847469, -0.36713836477987344], [0.2915730337078663, 0.572727272727274, -0.57879177377892, -0.3930614406779659, 0.5336477987421385]]"
Iteration 66,"[[1.2617318435754186, 0.7915354330708677, 0.927249357326479, -0.6493107104984104, -0.37055118110236146], [0.2949720670391072, 0.570472440944883, -0.57879177377892, -0.39379639448568377, 0.5335433070866142]]"
Iteration 67,"[[1.26049723756906, 0.788039215686276, 0.9254498714652963, -0.650000000000001, -0.37452681388012543], [0.29558011049723865, 0.5654901960784324, -0.5807197943444729, -0.3941020191285864, 0.5347791798107258]]"
Iteration 68,"[[1.2601648351648347, 0.7832031250000016, 0.9228900255754483, -0.6517590618336898, -0.37812006319115277], [0.2978021978021989, 0.5667968750000012, -0.5801790281329922, -0.39477611940298474, 0.5337282780410745]]"
Iteration 69,"[[1.2586956521739125, 0.7772373540856046, 0.9228900255754483, -0.6507486631016054, -0.38507109004739326], [0.3005434782608707, 0.5638132295719857, -0.5801790281329922, -0.39711229946524035, 0.5338862559241708]]"
Iteration 70,"[[1.258602150537634, 0.7761718750000014, 0.9190051020408172, -0.6518201284796585, -0.38647151898734167], [0.29811827956989356, 0.5644531250000012, -0.5804846938775509, -0.3966809421841539, 0.5349683544303798]]"
Iteration 71,"[[1.258602150537634, 0.7718146718146732, 0.9155696202531654, -0.6545112781954899, -0.39157392686804443], [0.29811827956989356, 0.5654440154440167, -0.5784810126582277, -0.39715359828141755, 0.5347376788553261]]"
Iteration 72,"[[1.2572192513368983, 0.769038461538463, 0.9140151515151523, -0.6557588805166857, -0.3945859872611464], [0.2981283422459904, 0.563269230769232, -0.5795454545454544, -0.39709364908503736, 0.5353503184713377]]"
Iteration 73,"[[1.2558201058201057, 0.7662790697674433, 0.9113065326633174, -0.6580453563714914, -0.39491255961844185], [0.3010582010582022, 0.5631782945736447, -0.5797738693467335, -0.39724622030237544, 0.5348171701112879]]"
Iteration 74,"[[1.2539267015706805, 0.7578544061302697, 0.9101503759398504, -0.6591450216450229, -0.4022399999999999], [0.30287958115183355, 0.5607279693486603, -0.5789473684210525, -0.39810606060606024, 0.5354400000000001]]"
Iteration 75,"[[1.2518134715025908, 0.7561538461538476, 0.9072500000000008, -0.6605978260869576, -0.40406698564593285], [0.30336787564766954, 0.5600000000000013, -0.5814999999999998, -0.3987499999999997, 0.534768740031898]]"
Iteration 76,"[[1.2494897959183677, 0.7513409961685837, 0.9050000000000008, -0.6594978165938871, -0.4129186602870813], [0.3010204081632665, 0.5570881226053652, -0.5821249999999999, -0.4014737991266372, 0.5362041467304627]]"
Iteration 77,"[[1.2487309644670057, 0.7454372623574159, 0.9023631840796028, -0.6617614879649897, -0.4165865384615384], [0.302284263959392, 0.5593155893536134, -0.5819651741293531, -0.4011487964989056, 0.5351762820512822]]"
Iteration 78,"[[1.247727272727273, 0.7433460076045642, 0.9009925558312663, -0.6628696604600226, -0.41805778491171747], [0.3030303030303042, 0.5579847908745259, -0.5821339950372207, -0.4008762322015332, 0.5358747993579456]]"
Iteration 79,"[[1.2477386934673373, 0.7375471698113221, 0.8997524752475256, -0.6640350877192989, -0.42201612903225805], [0.30603015075377, 0.5560377358490579, -0.5816831683168314, -0.40087719298245594, 0.5360483870967743]]"
Iteration 80,"[[1.2465000000000006, 0.7340225563909788, 0.8982716049382725, -0.6650933040614715, -0.42467637540453074], [0.30625000000000113, 0.5562030075187983, -0.5823456790123456, -0.40038419319429175, 0.5362459546925568]]"
Iteration 81,"[[1.2462686567164185, 0.7299625468164808, 0.8969211822660106, -0.6662087912087918, -0.42743506493506483], [0.3087064676616927, 0.5537453183520612, -0.5823891625615761, -0.40016483516483486, 0.5368506493506495]]"
Iteration 82,"[[1.244334975369459, 0.725280898876406, 0.8921951219512204, -0.6684471365638772, -0.43316993464052284], [0.310344827586208, 0.5526217228464432, -0.580121951219512, -0.39977973568281905, 0.5397058823529414]]"
Iteration 83,"[[1.244334975369459, 0.722676579925652, 0.8921951219512204, -0.6684471365638772, -0.4358196721311475], [0.310344827586208, 0.5524163568773247, -0.580121951219512, -0.39977973568281905, 0.5397540983606559]]"
Iteration 84,"[[1.243658536585367, 0.7159259259259274, 0.8893203883495154, -0.670584988962473, -0.44003294892915973], [0.3148780487804889, 0.5481481481481494, -0.5810679611650484, -0.39895143487858686, 0.540856672158155]]"
Iteration 85,"[[1.2415458937198078, 0.7127306273062747, 0.8860774818401946, -0.6728429203539829, -0.4427272727272727], [0.3118357487922716, 0.549077490774909, -0.5818401937046003, -0.3986725663716811, 0.5410743801652895]]"
Iteration 86,"[[1.2404306220095707, 0.7085185185185201, 0.8847826086956531, -0.6725305216426197, -0.447029702970297], [0.31531100478469015, 0.5474074074074086, -0.5816425120772946, -0.4003884572697, 0.5410066006600661]]"
Iteration 87,"[[1.2400000000000013, 0.7046125461254629, 0.8820913461538471, -0.673828125, -0.45230642504118607], [0.31738095238095354, 0.545018450184503, -0.581730769230769, -0.4022879464285711, 0.540527182866557]]"
Iteration 88,"[[1.2388625592417077, 0.7009191176470604, 0.8806954436450849, -0.6755044843049327, -0.4551809210526316], [0.31777251184834243, 0.5454044117647071, -0.5820143884892085, -0.4038116591928248, 0.5386513157894738]]"
Iteration 89,"[[1.2382075471698126, 0.695620437956206, 0.8779236276849652, -0.6782339707536558, -0.45874587458745875], [0.31933962264151067, 0.5445255474452567, -0.5824582338902147, -0.40371203599550026, 0.5380363036303631]]"
Iteration 90,"[[1.2362149532710294, 0.6898181818181836, 0.875415676959621, -0.6821468926553672, -0.46132231404958673], [0.32079439252336567, 0.5425454545454557, -0.5817102137767219, -0.4045197740112992, 0.5372727272727273]]"
Iteration 91,"[[1.2348837209302341, 0.6876363636363654, 0.875415676959621, -0.6844280860702151, -0.4600660066006601], [0.32069767441860586, 0.5430909090909102, -0.5817102137767219, -0.4051528878822194, 0.5352310231023104]]"
Iteration 92,"[[1.2336405529953933, 0.6797833935018067, 0.8726950354609939, -0.6866628830874006, -0.4654485049833887], [0.32396313364055424, 0.540433212996391, -0.5819148936170211, -0.40465380249716204, 0.5359634551495019]]"
Iteration 93,"[[1.2344036697247722, 0.6775985663082453, 0.868000000000001, -0.6877840909090908, -0.47123745819397983], [0.32133027522935903, 0.5385304659498218, -0.5805882352941175, -0.4044318181818179, 0.5390468227424753]]"
Iteration 94,"[[1.2342465753424674, 0.6741935483870984, 0.8653395784543336, -0.6900341685649202, -0.4724455611390284], [0.3242009132420103, 0.5381720430107537, -0.5805620608899296, -0.404043280182232, 0.538525963149079]]"
Iteration 95,"[[1.2325791855203634, 0.668035714285716, 0.8653395784543336, -0.6900341685649202, -0.4765993265993265], [0.3264705882352953, 0.5358928571428582, -0.5805620608899296, -0.404043280182232, 0.5394781144781147]]"
Iteration 96,"[[1.2310810810810826, 0.6672043010752705, 0.8624708624708634, -0.6921803652968036, -0.4765993265993265], [0.3259009009009022, 0.5370967741935495, -0.5814685314685313, -0.4031963470319631, 0.5394781144781147]]"
Iteration 97,"[[1.2299107142857157, 0.6592526690391475, 0.85986078886311, -0.6944508009153317, -0.4820338983050847], [0.32946428571428693, 0.5341637010676169, -0.5812064965197213, -0.4029176201372994, 0.5402542372881357]]"
Iteration 98,"[[1.2299107142857157, 0.6572438162544185, 0.8570438799076222, -0.6957520091848449, -0.48658743633276735], [0.32946428571428693, 0.5312720848056549, -0.5818706697459582, -0.4031572904707229, 0.5415110356536504]]"
Iteration 99,"[[1.2280973451327448, 0.651943462897528, 0.8558755760368673, -0.696260069044879, -0.4905612244897959], [0.33141592920354096, 0.531802120141344, -0.58110599078341, -0.4042577675489064, 0.5409863945578233]]"
Iteration 100,"[[1.2280973451327448, 0.6487762237762252, 0.8544827586206906, -0.696478060046189, -0.4968483816013628], [0.33141592920354096, 0.5283216783216795, -0.5813793103448274, -0.40560046189376403, 0.541993185689949]]"
Iteration 101,"[[1.226754385964914, 0.6419860627177714, 0.8517162471395889, -0.6984936268829658, -0.5014529914529914], [0.3346491228070187, 0.5270034843205587, -0.581807780320366, -0.405735805330243, 0.5416239316239319]]"
Iteration 102,"[[1.2259825327510934, 0.6377162629757799, 0.8501141552511424, -0.7009895227008145, -0.5047008547008547], [0.33602620087336366, 0.5226643598615929, -0.5821917808219176, -0.407043073341094, 0.5412820512820515]]"
Iteration 103,"[[1.2238095238095255, 0.6330449826989633, 0.8473863636363644, -0.7035630841121492, -0.507277397260274], [0.3370129870129882, 0.5221453287197243, -0.5823863636363634, -0.4071261682242988, 0.5410958904109592]]"
Iteration 104,"[[1.2234913793103466, 0.6286206896551737, 0.8473863636363644, -0.7048009367681495, -0.5087328767123288], [0.3396551724137943, 0.5213793103448289, -0.5823863636363634, -0.4081381733021075, 0.5390410958904113]]"
Iteration 105,"[[1.2211538461538478, 0.624315068493152, 0.8445578231292525, -0.7080493537015271, -0.5119415807560138], [0.3373931623931636, 0.5202054794520559, -0.5825396825396824, -0.4086368977673323, 0.539175257731959]]"
Iteration 106,"[[1.2190677966101713, 0.6182593856655304, 0.8418735891647864, -0.7113797169811317, -0.5147413793103449], [0.33855932203389955, 0.5199658703071682, -0.5825056433408575, -0.4086084905660374, 0.5384482758620691]]"
Iteration 107,"[[1.217857142857145, 0.6131399317406158, 0.8389887640449446, -0.7135342789598105, -0.5176470588235296], [0.3422268907563038, 0.5153583617747451, -0.5833707865168537, -0.4077423167848696, 0.5399653979238755]]"
Iteration 108,"[[1.217857142857145, 0.6094594594594608, 0.8389887640449446, -0.7135342789598105, -0.5216521739130436], [0.3422268907563038, 0.5152027027027037, -0.5833707865168537, -0.4077423167848696, 0.5401739130434784]]"
Iteration 109,"[[1.217857142857145, 0.6072147651006724, 0.8363534675615221, -0.7158175355450233, -0.5244328097731241], [0.3422268907563038, 0.5139261744966453, -0.5831096196868008, -0.40746445497630296, 0.5409249563699827]]"
Iteration 110,"[[1.2179916317991653, 0.6050000000000013, 0.8325892857142865, -0.7179928741092632, -0.5272329246935203], [0.3399581589958171, 0.5125000000000011, -0.5845982142857141, -0.40671021377672173, 0.5417688266199652]]"
Iteration 111,"[[1.2159090909090926, 0.5970000000000014, 0.8300000000000007, -0.7186157517899756, -0.5344736842105268], [0.34504132231405077, 0.5090000000000011, -0.5841111111111109, -0.40853221957040536, 0.5421052631578951]]"
Iteration 112,"[[1.213524590163936, 0.5938127090301019, 0.8300000000000007, -0.7180406212664272, -0.5371052631578953], [0.3452868852459028, 0.508361204013379, -0.5841111111111109, -0.40943847072879297, 0.5426315789473687]]"
Iteration 113,"[[1.213524590163936, 0.5899006622516572, 0.8272123893805318, -0.7196278511404557, -0.5425307557117757], [0.3452868852459028, 0.5097682119205309, -0.5845132743362831, -0.4104441776710681, 0.5411247803163447]]"
Iteration 114,"[[1.21093117408907, 0.5824503311258294, 0.8246696035242298, -0.721927710843373, -0.5470899470899478], [0.34878542510121574, 0.5064569536423851, -0.5838105726872246, -0.41114457831325274, 0.541798941798942]]"
Iteration 115,"[[1.2100806451612913, 0.57763157894737, 0.8219298245614043, -0.7246368038740914, -0.5511484098939937], [0.3500000000000012, 0.5046052631578957, -0.5839912280701752, -0.41192493946731207, 0.541254416961131]]"
Iteration 116,"[[1.2100806451612913, 0.5754901960784331, 0.8207877461706792, -0.7270959902794648, -0.5528268551236757], [0.3500000000000012, 0.5027777777777787, -0.5830415754923413, -0.4133049817739973, 0.5405477031802123]]"
Iteration 117,"[[1.207400000000001, 0.5698697068403927, 0.8194323144104811, -0.7291108404384892, -0.555851063829788], [0.3492000000000012, 0.5045602605863203, -0.5830786026200873, -0.41352009744214346, 0.5396276595744683]]"
Iteration 118,"[[1.2067729083665346, 0.5659090909090927, 0.8167391304347833, -0.7324572127139358, -0.5572824156305514], [0.35119521912350726, 0.5032467532467543, -0.5830434782608694, -0.4135085574572124, 0.5387211367673181]]"
Iteration 119,"[[1.2047430830039534, 0.5612012987013005, 0.8138528138528146, -0.7346200980392151, -0.5600713012477725], [0.3525691699604755, 0.5016233766233777, -0.5838744588744588, -0.4126225490196075, 0.539661319073084]]"
Iteration 120,"[[1.2047430830039534, 0.557717041800645, 0.8126349892008646, -0.7358282208588952, -0.5641577060931906], [0.3525691699604755, 0.5006430868167214, -0.5832613390928725, -0.41276073619631864, 0.5404121863799285]]"
Iteration 121,"[[1.203137254901961, 0.5514423076923096, 0.8112068965517248, -0.7369164619164614, -0.5682882882882888], [0.3554901960784325, 0.4977564102564113, -0.5836206896551722, -0.41234643734643694, 0.5414414414414417]]"
Iteration 122,"[[1.2009727626459146, 0.5469551282051303, 0.8083690987124471, -0.7391009852216744, -0.5711573236889698], [0.3564202334630362, 0.4955128205128215, -0.5842274678111586, -0.4115763546798026, 0.5429475587703438]]"
Iteration 123,"[[1.2003875968992248, 0.5431309904153374, 0.8057692307692316, -0.7399752475247521, -0.5766726943942141], [0.3587209302325594, 0.49265175718849946, -0.5837606837606836, -0.41336633663366296, 0.5433092224231467]]"
Iteration 124,"[[1.199227799227799, 0.537500000000002, 0.8055555555555562, -0.7404347826086952, -0.5822463768115946], [0.35888030888031014, 0.4919303797468364, -0.5844017094017093, -0.4150310559006208, 0.5420289855072467]]"
Iteration 125,"[[1.1982692307692306, 0.5330188679245302, 0.8028723404255327, -0.7438826466916351, -0.585390199637024], [0.35980769230769355, 0.48883647798742236, -0.5842553191489361, -0.41579275905118573, 0.5420145190562616]]"
Iteration 126,"[[1.1975095785440608, 0.529153605015676, 0.8014861995753723, -0.7454260651629069, -0.5880217785843924], [0.3614942528735645, 0.4880877742946718, -0.5843949044585987, -0.41685463659147837, 0.5405626134301273]]"
Iteration 127,"[[1.1975095785440608, 0.5256211180124243, 0.7987315010570832, -0.7488664987405538, -0.5909090909090913], [0.3614942528735645, 0.4880434782608706, -0.584566596194503, -0.4174433249370274, 0.5390000000000003]]"
Iteration 128,"[[1.1919172932330817, 0.5175548589341712, 0.7973628691983129, -0.7519595448798985, -0.5914545454545458], [0.36315789473684335, 0.4871473354231985, -0.5845991561181434, -0.4180783817951956, 0.5378181818181821]]"
